id	original_sentence	auxiliary_sentence	label_id	label
3257	There is not a single place in Chinatown where you have a nice neighborhood feeling like here.	what do you think of the food of it ?	4	none
3257	There is not a single place in Chinatown where you have a nice neighborhood feeling like here.	what do you think of the ambience of it ?	0	positive
3257	There is not a single place in Chinatown where you have a nice neighborhood feeling like here.	what do you think of the service of it ?	4	none
2897	While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.	what do you think of the price of it ?	4	none
2897	While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.	what do you think of the anecdotes of it ?	4	none
2897	While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.	what do you think of the food of it ?	2	negative
2897	While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.	what do you think of the ambience of it ?	0	positive
2897	While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.	what do you think of the service of it ?	4	none
872	I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.	what do you think of the price of it ?	4	none
872	I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.	what do you think of the anecdotes of it ?	0	positive
872	I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.	what do you think of the food of it ?	4	none
872	I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.	what do you think of the ambience of it ?	0	positive
872	I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.	what do you think of the service of it ?	4	none
2828	I just do not understand what the fuss is all about.	what do you think of the price of it ?	4	none
2828	I just do not understand what the fuss is all about.	what do you think of the anecdotes of it ?	2	negative
2828	I just do not understand what the fuss is all about.	what do you think of the food of it ?	4	none
2828	I just do not understand what the fuss is all about.	what do you think of the ambience of it ?	4	none
2828	I just do not understand what the fuss is all about.	what do you think of the service of it ?	4	none
2086	The meat dishes were only so-so.	what do you think of the price of it ?	4	none
2086	The meat dishes were only so-so.	what do you think of the anecdotes of it ?	4	none
2086	The meat dishes were only so-so.	what do you think of the food of it ?	1	neutral
2086	The meat dishes were only so-so.	what do you think of the ambience of it ?	4	none
2086	The meat dishes were only so-so.	what do you think of the service of it ?	4	none
3507	His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.	what do you think of the price of it ?	4	none
3507	His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.	what do you think of the anecdotes of it ?	4	none
3507	His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.	what do you think of the food of it ?	4	none
3507	His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.	what do you think of the ambience of it ?	0	positive
3507	His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.	what do you think of the service of it ?	0	positive
635	We liked it so much, that we will always make it a point to dine here when we visit New York.	what do you think of the price of it ?	4	none
635	We liked it so much, that we will always make it a point to dine here when we visit New York.	what do you think of the anecdotes of it ?	0	positive
635	We liked it so much, that we will always make it a point to dine here when we visit New York.	what do you think of the food of it ?	4	none
635	We liked it so much, that we will always make it a point to dine here when we visit New York.	what do you think of the ambience of it ?	4	none
635	We liked it so much, that we will always make it a point to dine here when we visit New York.	what do you think of the service of it ?	4	none
957	The menu consisted of standard brassiere food, better then places like Balthazar etc.	what do you think of the price of it ?	4	none
957	The menu consisted of standard brassiere food, better then places like Balthazar etc.	what do you think of the anecdotes of it ?	4	none
957	The menu consisted of standard brassiere food, better then places like Balthazar etc.	what do you think of the food of it ?	0	positive
957	The menu consisted of standard brassiere food, better then places like Balthazar etc.	what do you think of the ambience of it ?	4	none
957	The menu consisted of standard brassiere food, better then places like Balthazar etc.	what do you think of the service of it ?	4	none
2249	I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.	what do you think of the price of it ?	4	none
2249	I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.	what do you think of the anecdotes of it ?	1	neutral
2249	I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.	what do you think of the food of it ?	2	negative
2249	I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.	what do you think of the ambience of it ?	4	none
